unique_cell_id,nuc_area,nucGRint,cytoGRint,time,dex_conc,replica,fov,nas_location,h5_idx,background_p1,background_p3,background_p5,background_p10,background_otsu_thresh,background_mean_otsu,background_median_otsu,background_std_otsu,imageDates,NucGRCorrected,CytGRCorrected,CalcCytoArea,normGRcyt,normGRnuc
15001907,8070,4508.226738,2738.768087,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,3644.95707429247,2214.32787073743,14532.560170900557,14,12
15001909,8224,3708.648253,2426.849859,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,2998.48798018347,1962.13812567289,14803.763143972983,11,7
15001911,9146,4237.754818,2693.06136,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,3426.27718184349,2177.37341666858,16681.906698374394,14,10
15001913,9598,3717.454307,2478.899107,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,3005.60778375355,2004.22058641296,17761.932333054992,12,8
15001915,8401,3675.385356,2288.566878,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,2971.59451657179,1850.33462528511,15130.496922156633,10,7
15001920,8690,4331.579836,2450.068772,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,3502.13586930082,1980.91090399909,15698.51884906169,12,11
15001926,8407,4104.665855,2453.594218,150,1,A,12,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,616.5086029,639.2771788,654.544887,684.5406266,2044.34133,1019.179126,811.0092736,413.2399526,20230516,3318.67310924702,1983.76127069193,15141.854259825697,12,10
15001927,9625,4228.928311,2392.989992,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,3419.14084176996,1934.76200443303,17829.764210227506,11,10
15001928,7836,3297.603347,2308.856931,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,2666.153089982,1866.7393840779,14143.758979016506,10,5
15001934,9203,4023.975235,2409.72494,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,3253.43374501563,1948.29241686468,16812.329946763173,11,9
15001935,9074,4469.69792,2500.415139,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,3613.80604842469,2021.61656438985,16519.543740045156,12,12
15001936,9259,3290.581319,1956.355572,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,2660.47569349732,1581.73767567786,16942.08808111942,7,5
15001937,8435,3772.973654,2298.115085,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,3050.49586245243,1858.05446873444,15195.099339065231,10,8
15001938,8010,3480.046131,2388.711449,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,2813.66033725267,1931.30274950159,14430.189893706327,11,6
15001939,9491,3934.016963,2272.470554,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,3180.70136952225,1837.3205482558,17496.794543781016,10,9
15001941,9236,3859.789177,2327.337345,150,1,A,13,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,614.1562821,633.8257791,646.7414364,671.9906491,2152.391237,1091.007909,810.0178529,495.9764252,20230516,3120.68728651058,1881.68102735803,16888.599892409056,10,8
15001942,8732,3783.152655,2654.424074,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,3058.72571065226,2146.1346930813,15784.634350332453,14,8
15001944,9366,4784.695788,2843.907407,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,3868.48572051745,2299.33431129422,17194.492091002412,15,13
15001946,9461,7145.634399,3614.451568,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,5777.33378700853,2922.32879535996,17423.510983649754,23,26
15001950,8058,4975.392332,2552.161843,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,4022.66623482856,2063.45441456413,14511.938382281538,13,14
15001952,8576,5169.544848,2884.429135,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,4179.64094524426,2332.0966295448,15469.338036121728,16,16
15001953,8250,5196.836527,2656.018533,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,4201.70660525242,2147.42383290267,14850.750990996192,14,16
15001957,7701,3355.683763,2283.96757,150,1,A,14,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,630.9344397,654.0708673,669.3284855,698.8111417,2327.873698,1138.778674,831.0890568,547.1157875,20230516,2713.11182464204,1846.61602788402,13932.227210837384,10,6
15001961,9482,4214.271802,2486.217939,150,1,A,15,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,623.8829323,646.0565742,660.675943,690.2793832,2254.181668,1088.127911,874.222633,468.909041,20230516,3407.29087297542,2010.13795260244,17474.761000791892,12,10
15001964,9347,4458.068225,2532.488008,150,1,A,15,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,623.8829323,646.0565742,660.675943,690.2793832,2254.181668,1088.127911,874.222633,468.909041,20230516,3604.40329618404,2047.54787564557,17149.243850785886,12,12
15001970,8154,3804.107444,2343.336049,150,1,A,15,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,623.8829323,646.0565742,660.675943,690.2793832,2254.181668,1088.127911,874.222633,468.909041,20230516,3075.66791672235,1894.61617741,14678.980955756102,10,8
15001971,8764,4574.15715,2489.221204,150,1,A,15,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,623.8829323,646.0565742,660.675943,690.2793832,2254.181668,1088.127911,874.222633,468.909041,20230516,3698.2626278053,2012.56612949857,15850.853508342949,12,12
15001976,8402,3585.203097,2110.602334,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,2898.6810448187,1706.44809044019,15132.388529362068,8,7
15001979,8162,5136.693432,2826.811977,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,4153.08016911018,2285.51244470722,14693.114562583678,15,15
15001980,8279,3942.057623,2422.891073,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,3187.20234257712,1958.93739823062,14903.56960021477,11,9
15001981,9577,4900.413735,2729.733241,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,3962.04511183755,2207.02308600572,17709.432739430562,14,14
15001985,8159,3836.552264,2315.385332,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,3101.89995496176,1872.01767702803,14687.810612805106,10,8
15001986,8672,3467.434558,2175.354437,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,2803.46372450539,1758.80096655348,15661.889205372754,9,6
15001992,8609,3439.679409,2346.975071,150,1,A,16,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.1920182,655.4896391,672.4280556,705.3086371,2155.072435,1088.03897,856.9242264,460.9816373,20230516,2781.02334327016,1897.55837170351,15534.994276104582,11,6
15001993,8115,3899.019332,2439.204133,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,3152.40535201681,1972.12670899646,14610.549752539833,11,9
15001996,8059,5655.305318,2998.304673,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,4572.38429300313,2424.16641040194,14513.654043373086,17,18
15001997,7630,4843.249458,2637.084825,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,3915.82708688958,2132.11569581731,13824.728464054067,13,14
15001999,7977,4996.095105,3068.125848,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,4039.40468284577,2480.61769392025,14374.673382100107,18,15
15002001,9119,5107.553952,2948.400154,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,4129.52053914038,2383.81798958385,16620.708964324,17,15
15002003,8337,5667.512861,3112.035729,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,4582.25424249846,2516.11937577517,15010.501022865727,18,18
15002009,8508,4230.62489,2795.284263,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,3420.51254687432,2260.02189801135,15335.807903085039,15,10
15002010,7884,3673.245549,2619.565006,150,1,A,17,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,629.0813628,652.4346971,668.1228491,699.6866728,2387.068754,1164.641194,859.3875868,556.1072601,20230516,2969.8644561477,2117.95070547507,14221.223205366714,13,7
15002015,8228,4765.313233,2160.343113,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,3852.81468508137,1746.66412544319,14810.969473168047,9,13
15002017,8369,5991.202292,2636.494906,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,4843.96115077179,2131.63873900984,15070.236335746431,13,20
15002018,8886,4867.779082,2265.394501,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,3935.65959126983,1831.59947189045,16108.13281733624,10,14
15002019,8408,6262.372661,2606.210568,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,5063.20574787552,2107.15347718773,15143.748944805719,13,22
15002020,7776,6011.150521,2704.69039,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,4860.089540633,2186.77563124851,14048.590694355687,14,20
15002022,8849,5404.803515,2449.544556,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,4369.85048713405,1980.48706887972,16029.29885249725,12,17
15002026,8504,4600.58819,2170.688646,150,1,A,18,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,612.3925537,633.076925,646.6491951,673.5413479,2922.231128,1291.181651,1059.486801,669.8434851,20230516,3719.63245053778,1755.02861682465,15328.02705596708,9,12
15002031,8224,3612.990831,2218.587498,150,1,A,19,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,647.9992434,672.9256587,689.2348056,721.2693846,2166.250477,1112.011908,850.5586637,482.4351599,20230516,2921.14777142943,1793.75543106766,14803.763143972983,9,7
15002038,7645,4800.544504,3288.890297,150,1,A,19,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,647.9992434,672.9256587,689.2348056,721.2693846,2166.250477,1112.011908,850.5586637,482.4351599,20230516,3881.2996034164,2659.10848129618,13847.224022674529,20,13
15002039,9113,3862.70851,2145.27709,150,1,A,19,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,647.9992434,672.9256587,689.2348056,721.2693846,2166.250477,1112.011908,850.5586637,482.4351599,20230516,3123.04760334666,1734.48305951489,16607.160251149042,8,8
15002047,9572,5187.915609,2693.097781,150,1,A,19,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,647.9992434,672.9256587,689.2348056,721.2693846,2166.250477,1112.011908,850.5586637,482.4351599,20230516,4194.49393271774,2177.40286349752,17696.96617874468,14,16
15002049,7742,3876.778294,2479.820307,150,1,A,19,smFISH_images/Eric_smFISH_images/20230516/GR_ICC_3hr_R1_1nM_150min_050823/GR_ICC_3hr_R1_1nM_150min_050823.h5,5,647.9992434,672.9256587,689.2348056,721.2693846,2166.250477,1112.011908,850.5586637,482.4351599,20230516,3134.42319772222,2004.96538800613,13995.481713679543,12,8
15002051,9191,5353.848911,1281.966936,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,4343.03736483653,1039.93041194976,16784.73392093018,0,17
15002052,8952,4860.429754,1289.788053,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,3942.77619366782,1046.27489494329,16250.4991247309,0,14
15002055,9165,4615.16723,1180.827382,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,3743.81945737712,957.886097777497,16725.195935066342,0,13
15002059,9331,4726.578927,1288.878718,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,3834.19652460378,1045.53724321874,17111.283699031635,0,13
15002060,8115,4794.938989,1283.912564,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,3889.65014469353,1041.50870361292,14610.549752539833,0,14
15002061,8766,3745.629702,1208.467914,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,3038.45140590436,980.308072184231,15855.009646441265,0,8
15002063,9190,3925.619621,1192.221358,180,10,A,0,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,605.4199672,625.0940595,638.7603505,666.1525907,2846.210715,1058.964555,967.0800415,456.6089349,20230522,3184.45906441427,967.128880740681,16782.437586366563,0,9
15002069,7835,5839.701391,1415.025758,180,10,A,1,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6105497,620.2545236,632.0096422,655.7471309,2819.846135,1056.56608,955.6111438,462.0185194,20230522,4737.16045450817,1147.86760727849,14142.157708547107,1,19
15002070,8095,5339.168796,1317.385558,180,10,A,1,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6105497,620.2545236,632.0096422,655.7471309,2819.846135,1056.56608,955.6111438,462.0185194,20230522,4331.12886890678,1068.66196588677,14575.759475647923,0,17
15002075,9570,4238.871679,1237.59386,180,10,A,1,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6105497,620.2545236,632.0096422,655.7471309,2819.846135,1056.56608,955.6111438,462.0185194,20230522,3438.56884881829,1003.9350130761,17691.983145207338,0,10
15002076,8944,4657.563081,1262.095622,180,10,A,1,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6105497,620.2545236,632.0096422,655.7471309,2819.846135,1056.56608,955.6111438,462.0185194,20230522,3778.21093312996,1023.81082011498,16233.123595338428,0,13
15002081,9184,4458.694125,1393.922282,180,10,A,1,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6105497,620.2545236,632.0096422,655.7471309,2819.846135,1056.56608,955.6111438,462.0185194,20230522,3616.88861698475,1130.74848675052,16768.670351195935,1,12
15002086,7981,5368.223949,1450.87719,180,10,A,2,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6449441,621.11128,633.4693098,657.9191036,3076.792849,1069.504099,957.069157,492.2881829,20230522,4354.69838258147,1176.95025629367,14381.372904413187,2,17
15002087,8605,4966.742287,1242.960091,180,10,A,2,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6449441,621.11128,633.4693098,657.9191036,3076.792849,1069.504099,957.069157,492.2881829,20230522,4029.0168236977,1008.28809478027,15527.006192164443,0,15
15002088,8655,5701.307269,1300.01365,180,10,A,2,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6449441,621.11128,633.4693098,657.9191036,3076.792849,1069.504099,957.069157,492.2881829,20230522,4624.89526867433,1054.56988992484,15627.447148212033,0,19
15002090,8922,5058.275051,1239.131143,180,10,A,2,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6449441,621.11128,633.4693098,657.9191036,3076.792849,1069.504099,957.069157,492.2881829,20230522,4103.26811856372,1005.18205564684,16185.510167111415,0,15
15002095,9542,5188.838643,1293.136257,180,10,A,2,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6449441,621.11128,633.4693098,657.9191036,3076.792849,1069.504099,957.069157,492.2881829,20230522,4209.181185587,1048.99095498137,17622.43611990571,0,16
15002097,9542,4767.224629,1350.093131,180,10,A,2,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,602.6449441,621.11128,633.4693098,657.9191036,3076.792849,1069.504099,957.069157,492.2881829,20230522,3867.16828108038,1095.19431934192,17622.43611990571,1,13
15002099,7887,3811.67008,1257.768697,180,10,A,3,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,644.0866024,673.5995231,692.313397,727.9002314,2729.492952,1140.133324,1051.64968,450.505656,20230522,3092.02330044413,1020.30082249229,14226.103961139586,0,8
15002100,9390,4034.974968,1226.471369,180,10,A,3,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,644.0866024,673.5995231,692.313397,727.9002314,2729.492952,1140.133324,1051.64968,450.505656,20230522,3273.16802239212,994.91245849788,17251.912451469347,0,9
15002102,7702,4085.539368,1285.724998,180,10,A,3,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,644.0866024,673.5995231,692.313397,727.9002314,2729.492952,1140.133324,1051.64968,450.505656,20230522,3314.18581766074,1042.97894842449,13933.759744341009,0,10
15002105,9182,4471.681237,1379.441035,180,10,A,3,smFISH_images/Eric_smFISH_images/20230522/GR_ICC_3hr_R1_10nM_180min_050823/GR_ICC_3hr_R1_10nM_180min_050823.h5,6,644.0866024,673.5995231,692.313397,727.9002314,2729.492952,1140.133324,1051.64968,450.505656,20230522,3627.42375042145,1119.00131236142,16764.085376505172,1,12
